,Name,Roaster,Roast,Country,Price,UserRating,Origin,Description,PersonalRating,Comment,Favorite
61,Haraz Special Red Yemen,Pt's Coffee Roasting,Light,United States,12.13,92,"['Haraz Growing Region', 'North-central Yemen']","['Engaging, Richly Sweet-savory. Caramelized Fig, Earthy Pipe Tobacco, Aged Rum, Hibiscus, Cinnamon In Aroma And Cup. Sweetly Tart Structure; Velvety-smooth Mouthfeel. The Long Finish Consolidates To Cinnamon And Caramelized Fig, With A Hint Of Aged Rum.', 'Haraz (also Haraaz, Other Spellings) Is A Celebrated Coffee Growing Region In North-central Yemen, West Of The Capital Of Sana’a. Although Ethiopia Is The Botanical Home Of Coffea Arabica, Yemen Introduced The Beverage To The Rest Of The World In The 16th And 17th Centuries, And Yemeni Coffee Is Still Grown From Ancient Heirloom Cultivars Of Arabica On Stone-walled Terraces Ringing Fortress-like Mountaintop Villages. All Yemen Coffees Are Natural-processed, Or Dried In The Whole Fruit. Roasted At Pt’s Coffee, Where The Motto Is “without The Love, It’s Just Coffee.” Visit Www.ptscoffee.com Or Call 888-678-5282 For More Information.', 'An Attractively Idiosyncratic Cup From One Of Coffee’s Ancient Homelands: Mildly Fermenty, Richly Fruity-toned, With Hints Of Earth And Tobacco.']",-1,Unfilled,0
62,“naturals”,Hala Tree Kona Coffee,Medium-light,Hawai'i,13.23,92,"['Captain Cook', 'North Kona Growing District']","['Sweet-toned, Fruit-forward. Raspberry, Cedar, Baker’s Chocolate, Gardenia, Molasses In Aroma And Cup. Bittersweet Structure; Velvety Mouthfeel. The Crisp, Gently Drying Finish Leads With Notes Of Chocolate-toned Berries In The Short, And Spicy-sweet Florals And Aromatic Wood Notes In The Long.', 'Certified Organic. Produced Entirely From Trees Of The Kona Typica Variety Of Arabica. This Is A “natural” Or Dry-processed Coffee, Meaning The Beans Were Dried Inside The Fruit, Encouraging A Flavor Profile That Is Sweeter And Deeper-toned Than Profiles Associated With The More Typical Wet Or “washed” Process (fruit Is Removed Before Drying). Hala Tree Coffee Is A Family-owned Organic Kona Coffee Farm Located Near Captain Cook Village, In The Heart Of The Kona Coffee Belt, Overlooking Historic Kealakekua Bay. The Usda Organic-certified Property Now Produces 100% Kona Coffee That Is Processed And Roasted On Site To Ensure Quality In Each Bag Of Coffee. For More Information, Visit Www.halatreecoffee.com.', 'A Fruit-driven, But Crisp Natural-processed Kona Cup That’s Also Certified Organic.']",-1,Unfilled,0
63,Finca Merced Guatemala,Chocolate Fish Coffee Roasters,Light,United States,5.0,93,"['Chimaltenango Department', 'Guatemala']","['Richly Sweet, High-toned. Maple Syrup, Orange Zest, Roasted Cacao Nib, Peach, Cedar In Aroma And Cup. Sweet-tart Structure; Satiny Mouthfeel. The Resonant Finish Has A Throughline Of Roasted Cacao Nib, Accompanied By Notes Of Peach And Maple Syrup In The Short And Orange Zest And Cedar In The Long.', 'Produced By The Ortega Family Entirely From Trees Of The Heirloom Bourbon Variety Of Arabica. This Is A Wet-processed Or “washed” Coffee, Meaning The Fruit Skin And Pulp Were Removed From The Beans Immediately After Harvesting And Before Drying. Chocolate Fish Is A Distinguished New-zealand-inspired Micro-roaster Based In Sacramento California, Focused On The Best In Both Quality And Integrity.visit Www.chocolatefishcoffee.com Or Call 916-451-5181 For More Information.', 'A Sweetly Bright, Cocoa-toned Guatemala Cup With Engaging Stone Fruit And Aromatic Wood Complications.']",-1,Unfilled,0
64,El Peñon Nicaragua,Barrington Coffee Roasting,Light,United States,5.28,94,"['Jinotega', 'Nicaragua']","['Vibrant, Richly Sweet, Clear-toned. Roasted Cacao Nib, Ginger Blossom, Dried Fig, Sandalwood, Sugar Cane In Aroma And Cup. Lushly Sweet-tart In Structure With Juicy Acidity; Crisp, Velvety Mouthfeel. The Deep, Resonant Finish Is Flavor-laden, Fulfilling The Promise Of The Cup With Spicy Floral Notes In The Short And Cocoa-toned Fruit In The Long.', 'Produced By Markus Fisher At Finca La Bastilla Entirely From Trees Of The Respected Red Catuai Variety Of Arabica. Processed By The Wet Or “washed” Method, In Which Skin And Fruit Flesh Are Removed From The Beans Or Seeds Before They Are Dried. Barrington Coffee Is An Artisan Roaster Dedicated To Elite Coffees, Fresh Delivery And Roasting That Foregrounds The Coffee And Not The Roast. Visit Www.barringtoncoffee.com Or Call 800-528-0998 For More Information.', 'Coffee Review’s Highest Scoring Nicaragua Coffee Of 2017: Crystalline In Structure, Intensely Aromatic, Deeply And Richly Sweet.']",-1,Unfilled,0
65,Kenya Chorongi Peaberry,Speckled Ax,Medium-light,United States,5.88,95,"['Mukaro', 'Nyeri Growing Region']","['Intense, Dynamic, Richly Sweet-savory. Passionfruit Jam, Baker’s Chocolate, Aromatic Orchid, Sandalwood, Almond In Aroma And Cup. Bright, Sweetly Tart In Structure; Full, Velvety Mouthfeel. The Resonant Finish Is Crisply Sweet, With Layers Of Complex Fruit And Floral Notes In The Short, Consolidating To Baker’s Chocolate And Almond In The Long.', 'Produced By Smallholding Farmers From Trees Of The Ruiru 11, Batian, Sl28 And Sl34 Varieties Of Arabica. Despite Grower Discontent And Urban Encroachment On Prime Coffee Lands, Kenya Continues To Produce Some Of The World’s Most Elegant And Distinctive Coffees. This Particular Sample Consists Entirely Of Peaberries, A Kind Of Bean That Results When The Coffee Fruit Develops Only A Single, Oval Bean Rather Than The Usual Pair Of Flat-sided Beans. Peaberries Produce A Somewhat Different (often Better) Cup Than Normal Beans From The Same Crop, From Which They May Or May Not Be Separated During Grading. Speckled Ax Is A Roaster Based In Portland, Maine, Specializing In High-quality Certified Organic And Small-lot Coffees. The Company Roasts In A Vintage Wood-fired Petroncini Roaster With The Goal Of Highlighting Each Coffee’s Best Attributes. Visit Www.speckledax.com For More Information.', 'A Classic Kenya Cup: Richly Sweet-savory, With A Complex Array Of Fruit, Floral, Chocolate And Aromatic Wood Notes At Its Intense And Inviting Heart.']",-1,Unfilled,0
66,Honduras Los Catadores Honey,Kakalove Cafe,Medium-light,Taiwan,3.54,93,"['Marcala Growing Region', 'La Paz Department']","['Evaluated As Espresso. Deeply Expressed Dark Chocolate, Magnolia-like Flowers, Grapefruit Zest, Date, Cedar In Aroma And Small Cup. Lean, Though Very Smooth Mouthfeel; Chocolate-toned Finish With Hints Of Cedar. The Chocolate Deepens In Three Parts Milk, Enlivened By Continued Suggestions Of Magnolia And Grapefruit.', 'Honduras, Until Recently A Largely Overlooked Central American Coffee Origin, Has Been Producing Increasing Volumes Of Fine Coffee Over The Past Decade. Produced Entirely From Trees Of The Catuai Variety Of Arabica And Processed By The Honey Method, Which Means That The Outer Skin Of The Coffee Fruit Is Removed As It Is In The Wet Or “washed” Process, But At Least Some Of The Sticky Fruit Residue Is Allowed To Dry On The Bean And Later Removed By Machine Along With The Parchment Skin. Kakalove Café Is A Nano-roaster Located In The Small City Of Chia-yi In Taiwan That Strives To Procure And Roast The Finest Quality Coffee. Visit Www.kakalovecafe.com.tw Or Email [email Protected] For More Information.', 'A Solid Single-origin Central America Espresso, Chocolate-toned Throughout, With Pretty Floral And Citrus Zest Grace Notes.']",-1,Unfilled,0
67,Static Kenya Kavutiri,Espresso Republic,Medium-light,United States,7.35,92,"['Kiambu County', 'South-central Kenya']","['Delicate, Sweetly Spice-toned. Red Currant, Lemon Verbena, Baker’s Chocolate, Rose Hips, A Hint Of Cannabis In Aroma And Cup. Crisply Sweet-savory Structure; Crisp, Velvety Mouthfeel. The Finish Is Sweetly Herb-toned, Leading With Notes Of Lemon Verbena And Red Currant In The Short And A Sweet Muskiness Akin To Cannabis In The Long, With A Throughline Of Baker’s Chocolate.', 'Produced By Smallholding Farmers From Trees Of The Ruiru 11, Batian, Sl28 And Sl34 Varieties Of Arabica. Despite Grower Discontent And Urban Encroachment On Prime Coffee Lands, Kenya Continues To Produce Some Of The World’s Most Elegant And Distinctive Coffees. Espresso Republic, Founded In 2010, Specializes In Sourcing Quality Coffees And Roasting Them In Small Batches For Both Retail And Wholesale Customers. Visit Www.espressorepublic.com For More Information.', 'A Delicate, Spice-driven Kenya Cup With Engaging Undercurrents Of Fruit, Floral And Chocolate.']",-1,Unfilled,0
68,Honduras La Lesquinada Washed,Kakalove Cafe,Medium-light,Taiwan,3.54,92,"['Copan', 'Honduras']","['Evaluated As Espresso. Bright, Zesty-sweet. Baker’s Chocolate, Lemon Zest, Black Cherry, Fresh-cut Fir, Narcissus In Aroma And Small Cup. Crisp, Velvety Mouthfeel; Balanced, Sweetly Tart Finish. In Three-parts Milk The Coffee Particularly Impresses: Rich Chocolate Harmoniously Envelops Tart Fruit And Sweet Floral Notes.', 'Honduras, Until Recently A Largely Overlooked Central American Coffee Origin, Has Been Producing Increasing Volumes Of Fine Coffee Over The Past Decade. Produced Entirely From Trees Of The Paraneima Variety Of Arabica; A Wet-processed Or “washed” Coffee, Meaning The Fruit Skin And Pulp Were Removed From The Beans Immediately After Harvesting And Before Drying. Kakalove Café Is A Nano-roaster Located In The Small City Of Chia-yi In Taiwan That Strives To Procure And Roast The Finest Quality Coffee. Visit Www.kakalovecafe.com.tw Or Email [email Protected] For More Information.', 'Makes A Particularly Appealing Espresso In Cappuccino-scaled Milk: Chocolaty, With Intense Fruit And Floral Complication.']",-1,Unfilled,0
69,Kenya Gicherori,The Westbean Coffee Roasters,Medium-light,United States,7.05,91,"['Kiambu County', 'South-central Kenya']","['Sweetly Savory, Layered. Rhododendron-like Flowers, Cinnamon, Baker’s Chocolate, Cedar, Red Currant In Aroma And Cup. Round, Savory-leaning Structure; Crisp, Velvety Mouthfeel. The Quiet Finish Centers On Notes Of Vanilla-like Florals And Baker’s Chocolate, With A Hint Of Cinnamon.', 'Despite Grower Discontent And Urban Encroachment On Prime Coffee Lands, Kenya Continues To Produce Some Of The World’s Most Elegant And Distinctive Coffees. Aa Is The Highest Grade Of Kenya Coffee Based On Freedom From Physical Imperfections And Bean Size. The Westbean Is A San Diego-based Roastery Founded By Two Friends With A Passion For Coffee And A Determination To Bring Their Customers The Highest Quality Hand-crafted Coffee Possible. Visit Www.thewestbean.com Or Call 619-709-3232 For More Information.', 'A Round, Sweetly Savory Kenya Enlivened By The Quiet Intrigue Of Vanilla-like Flowers And Crisp Chocolate.']",-1,Unfilled,0
70,Ethiopia Yirgacheffe,Mystic Monk Coffee,Medium,United States,4.11,90,"['Yirgacheffe Growing Region', 'Southern Ethiopia']","['Richly Sweet, Chocolate-toned. Molasses, Baker’s Chocolate, Lily, Cedar, Black Peppercorn In Aroma And Cup. Bittersweet Structure With Round, Gentle Acidity; Velvety-smooth Mouthfeel. The Finish Is Thoroughly Chocolate-toned, Leading With Baker’s Chocolate In The Short Complicated By Deep Florals And Aromatic Wood, Rounding To Cocoa Powder And Molasses In The Long.', 'Coffees From The Yirgacheffe Region Are Produced From Distinctive Traditional Ethiopian Varieties Of Arabica Long Grown In The Region. Like Virtually All Southern Ethiopia Coffees, This Coffee Is Produced By Villagers On Small Garden Plots Interplanted With Food And Other Subsistence Crops. Processed By The Wet Or Washed Method (fruit Skin And Pulp Are Removed Before Drying). Mystic Monk Coffee Is A Small-batch Roaster Associated With A Carmelite Monastery Located In The Rocky Mountains Of Northern Wyoming. The Monks Emphasize An Artisan Approach To Roasting And A Commitment To Quality. Visit Www.mysticmonkcoffee.com Or Call 877-751-6377 For More Information.', 'A Resonant, Chocolate-toned Yirgacheffe Cup, Deeply Sweet With Floral And Aromatic Wood Undertones.']",-1,Unfilled,0
71,Bufcafe Rwanda Espresso,Jbc Coffee Roasters,Medium-light,United States,5.07,93,"['Nyamagabe District', 'Southern Province']","['Evaluated As Espresso. Delicate, Crisply Sweet-savory. Tamarind, Baker’s Chocolate, Rhododendron, Mulberry, Oak In Aroma And Small Cup. Confident, Satiny-smooth Mouthfeel; Richly Drying Finish Redolent Of Chocolate-toned Aromatic Oak. In Three Parts Milk, Chocolate And Sweet Floral Notes Merge And Bloom, And A Pretty Hint Of Tangerine Zest Also Surfaces.', 'Produced From Trees Of The Heirloom Bourbon Variety Of Arabica. Epiphanie Mukashyaka Established The Now Famous Bufcafe Washing Station Or Wet Mill Following The Rwandan Genocide And The Loss Of Most Of Her Family. She And Her Son Now Operate Two Wet Mills And A Dry Mill In The Area. Processed By The Conventional Wet Or “washed” Method, In Which Skin And Fruit Flesh Are Removed From The Beans Or Seeds Before They Are Dried. Jbc Coffee Roasters’ Vision Is Simple: “let The Coffee Lead The Way” Through Sourcing And Roasting The Best And Most Unique Coffees Available And Rewarding The Farmers Who Grow Those Coffees With Substantial Premiums. Visit Www.jbccoffeeroasters.com Or Call 608-256-5282 For More Information.', 'An Unapologetically Savory-sweet Coffee, Especially Attractive In Milk, Where Both Basic Taste Tendencies Are Enhanced By Notes Of Tamarind And Citrus Zest.']",-1,Unfilled,0
72,Bufcafe Rwanda,Jbc Coffee Roasters,Light,United States,5.07,93,"['Nyamagabe District', 'Southern Province']","['Deeply Sweet, Richly Savory. Dried Apricot, Roasted Cacao Nib, Freesia, Almond, Tamarind In Aroma And Cup. Balanced, Sweet-savory Structure; Syrupy-smooth Mouthfeel. The Finish Leads With Notes Of Dried Stone Fruit And Spicy Florals In The Short, Rounding To Almond And Cocoa In The Long, With A Hint Of Tamarind-like Sweet-tartness.', 'Produced From Trees Of Local Strains Of The Heirloom Bourbon Variety Of Arabica. Epiphanie Mukashyaka Established The Now Famous Bufcafe Washing Station Or Wet Mill Following The Rwandan Genocide And The Loss Of Most Of Her Family. She And Her Son Now Operate Two Wet Mills And A Dry Mill In The Area. Processed By The Conventional Wet Or “washed” Method, In Which Skin And Fruit Flesh Are Removed From The Beans Or Seeds Before They Are Dried. Jbc Coffee Roasters’ Vision Is Simple: “let The Coffee Lead The Way” Through Sourcing And Roasting The Best And Most Unique Coffees Available And Rewarding The Farmers Who Grow Those Coffees With Substantial Premiums. Visit Www.jbccoffeeroasters.com Or Call 608-256-5282 For More Information.', 'A Superior Rwanda Cup, Classically Sweet-savory With An Appealing High-toned Crispness.']",-1,Unfilled,0
73,Gedeb Ethiopia,Jbc Coffee Roasters,Medium-light,United States,5.51,95,"['Gedeb District', 'Gedeo Zone']","['Deeply Sweet, Intensely Pungent. Dark Chocolate, Tangerine Zest, Star Jasmine, Maple Syrup, Frankincense In Aroma And Cup. Deeply Sweet-toned In Structure With Lively, Bright Acidity; Satiny Mouthfeel. The Finish Is As Elegant As The Cup Implies: Flavor-saturated, Floral-, Chocolate- And Fruit-toned In Both Short And Long.', 'Southern Ethiopia Coffees Like This One Are Produced From Traditional Ethiopian Varieties Of Arabica Long Grown In The Region. This Is A Wet-processed Or “washed” Coffee, Meaning The Fruit Skin And Pulp Were Removed From The Beans Immediately After Harvesting And Before Drying. Like Virtually All Southern Ethiopia Coffees, This Coffee Is Produced By Villagers On Small, Garden Plots Interplanted With Food And Other Subsistence Crops. Jbc Coffee Roasters’ Vision Is Simple: “let The Coffee Lead The Way” Through Sourcing And Roasting The Best And Most Unique Coffees Available And Rewarding The Farmers Who Grow Those Coffees With Substantial Premiums. Visit Www.jbccoffeeroasters.com Or Call 608-256-5282 For More Information.', 'A Big, Juicy Wet-processed Ethiopia Cup Laden With Rich Floral And Fruit Tones Throughout, All Enveloped In Dark Chocolate.']",-1,Unfilled,0
